//整理测试——【公众号：放学回家看电视】
//本资源仅作为个人JDK学习测试之用，请勿作商业之用
//有同好交流学习，请关注公众号

更新提示：,#genre#
9 Волна,http://cdn-01.bonus-tv.ru:8080/9volna/playlist.m3u8
B-One,http://178.33.237.146/rtnc1.m3u8
Cosmos TV,https://tv.mediacp.eu:19360/cosmos/cosmos.m3u8
Game Show Network East,http://n1.klowdtv.net/live2/gsn_720p/chunks.m3u8
Humor 24-7,https://srv.panelcast.net/humor247/humor247/playlist.m3u8
La Metro TV,https://emisoras.hn:8081/metrotv/index.m3u8
Omide Iran,http://51.210.199.38/hls/stream.m3u8
Payam Javan TV,https://uni01rtmp.tulix.tv/kensecure/pjtv.stream/playlist.m3u8
中天娛樂台,http://50.7.220.74:8278/ctient/playlist.m3u8?ct=17874&tid=m6780c60bd34a13540795&tsum=06089e289a460b0685447b7656d550e3

探索
MDF.1,http://62.113.210.250/medienasa-live/mdf1_high/agustiny.m3u8
OberlausitzTV,http://62.113.210.250/medienasa-live/mdf1_high/playlist.m3u8
Light Channel,http://62.113.210.250:1935/medienasa-live/mp4:ran1_high/playlist.m3u8
RBW,http://62.113.210.250:1935/medienasa-live/ran1_high/playlist.m3u8
野生动物世界,http://tc-tct.douyucdn2.cn/dyliveflv3a/4837387rlw2Uy8Vt.flv?wsAuth=ec6693a8af71dfa89813234b3802b4b0&token=cpn-androidmpro-0-4837387-8ad81bcd9db6237c66817b9caef6faaf7e92457cc0a38002&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4







音乐,#genre#
*PMC Royale,http://51.210.199.29/hls/stream.m3u8
1 music,http://hz1.teleport.cc/HLS/HD.m3u8
4канал,http://91.194.79.46:8081/stream2/channel2/playlist.m3u8
4канал,http://95.67.106.10/hls/nta_ua_hi/index.m3u8
9XM,http://d2q8p4pe5spbak.cloudfront.net:80/bpk-tv/9XM/9XM.isml/9XM-audio_208482_und=208000-video=877600.m3u8
Aathavan TV,http://45.77.66.224:1935/athavantv/live/playlist.m3u8
ALKORQA PLUS,http://32.shqiptv.org/korca/albplus/index.m3u8
ATD TV,http://66.242.170.53/hls/live/temp/index.m3u8
CIRA TV,http://58bd5b7a98e04.streamlock.net/medienasa-live/mp4:ok-wernigerode_high/playlist.m3u8
Conecta TV,http://204.12.211.210:1935/conectatv/conectatv/playlist.m3u8
Cosmos TV,https://tv.mediacp.eu:19360/cosmos/cosmos.m3u8
Dreamz TV,http://198.144.149.82:8080/NOTV/DREAMHD/index.m3u8?token=GTR
ElbekanalSch,http://62.113.210.250/medienasa-live/RFH_high/master.m3u8
Euro Indie Music Chart TV,http://178.33.224.197:1935/euroindiemusic/euroindiemusic/playlist.m3u8
Fashion Lifestyle,http://85.238.112.69:8811/hls_sec/239.0.4.18-.m3u8
Health TV,http://62.113.210.250/medienasa-live/BLKonline_high/playlist.m3u8
M6 Music,http://190.2.155.162:8080/m6music/mpegts
Melody FM Jordan,https://cdn3.wowza.com/1/OVRrOWxXUEswS2Yv/eGVxSWZy/hls/live/playlist.m3u8
MTV Hits France,http://190.2.155.162:8080/mtvhit/mpegts
MTV WMA,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS08/master.m3u8
music box,http://51.210.199.30/hls/stream.m3u8
NAVAHANG,http://51.210.227.130/hls/stream.m3u8
oeins,http://62.113.210.250/medienasa-live/punktum_high/master.m3u8
OK Merseburg-Querfurt,http://58bd5b7a98e04.streamlock.net/medienasa-live/rbw_high/playlist.m3u8
OK Stendal,http://58bd5b7a98e04.streamlock.net/medienasa-live/ok-merseburg_high/playlist.m3u8
OKWernigerode,http://58bd5b7a98e04.streamlock.net/medienasa-live/mp4:ok-stendal_high/playlist.m3u8
Pamir TV,http://live.stream.cdn.pamirtv.com/ptv/d0dbe915091d400bd8ee7f27f0791303.sdp/index.m3u8
Persiana Documentary,http://51.210.199.23/hls/stream.m3u8
Persiana Game & Tech,http://51.210.199.25/hls/stream.m3u8
Persiana Iranian,http://51.210.199.22/hls/stream.m3u8
Persiana Junior,http://51.210.199.14/hls/stream.m3u8
Persiana Music,http://51.210.199.24/hls/stream.m3u8
Persiana Music,http://51.210.199.24/hls/stream.m3u8
Persiana Nostalgia,http://51.210.199.19/hls/stream.m3u8
Persiana Nostalgia,http://51.210.199.20/hls/stream.m3u8
persiana,http://51.210.199.24/hls/stream.m3u8
Pluto TV MTV Biggest Pop,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master.m3u8
Pluto TV MTV Spankin' New,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS07/master.m3u8
PUNK Tum Fernsehen,http://58bd5b7a98e04.streamlock.net/medienasa-live/punktum_high/playlist.m3u8
PUNK Tum,http://5856e1a25f71a.streamlock.net:1935/easycast8-live/mp4:livestreamhd4/playlist.m3u8
Radio Onda Digital,https://servilive.com:3960/live/radiotvondadigitallive.m3u8
Radio51 TV,http://59d7d6f47d7fc.streamlock.net/canale51/canale51/playlist.m3u8
RAN1 Regionalfernsehen,http://62.113.210.250/medienasa-live/mp4:ran1_high/master.m3u8
Ran1,http://58bd5b7a98e04.streamlock.net/medienasa-live/ok-dessau_high/playlist.m3u8
RMK TV Sciacca,http://59d7d6f47d7fc.streamlock.net:1935/elivebresciatv/elivebresciatv/playlist.m3u8
RUTV,http://92.50.128.180/utv/1358/index.m3u8
Sky Folk TV,https://skyfolk.mk/live.m3u8
Sluhay.by,https://sluhay.by/live/Ch045pub/index.m3u8
Sonnenklar TV,http://58bd5b7a98e04.streamlock.net/medienasa-live/ok-wernigerode_high/playlist.m3u8
TV7 Colmar,http://51.210.199.21/hls/stream.m3u8
TV78,http://51.210.199.18/hls/stream.m3u8
V2,http://de1se01.v2beat.live/playlist.m3u8
V2,https://abr.de1se01.v2beat.live/playlist.m3u8
V2BEAT,https://abr.de1se01.v2beat.live/playlist.m3u8
Vevo Latino,https://5dcc6a9f1621dc5dd511ca14-s-5.ssai.zype.com/5dcc6a9f1621dc5dd511ca14-s-5/manifest.m3u8
Zerouno TV,http://5db313b643fd8.streamlock.net:1935/ZerounoTV/ZerounoTV/playlist.m3u8
Первый Музыкальный Канал HD,http://rtmp.one.by:1300
Первый Музыкальный Канал Россия HD,http://rtmp.one.by:2300
Первый Музыкальный Канал Россия,http://rtmp.one.by:2200
Первый Музыкальный Канал,http://hz1.teleport.cc/HLS/SD.m3u8
Первыйгородской(Одесса),http://91.194.79.46:8081/stream1/channel1/playlist.m3u8
ПервыйДеловой,http://95.67.127.156/hls/pershij-dlovij_ua_hi/index.m3u8
СамараГИС,http://45.67.57.9:8080/new/new/playlist.m3u8
Селенга ТВ,http://90.188.37.86/live/playlist.m3u8
八大综合台,http://50.7.220.74:8278/badazhonghe/playlist.m3u8?ct=19225&tid=MC7C4692263546922635&tsum=ffdc7a6397b511103e0df0b92e678790
海豚综合,http://58.99.33.16:1935/liveedge17/live_077_3.stream/chunklist.m3u8
美丽人生,http://58.99.33.16:1935/liveedge17/live_070_3.stream/chunklist.m3u8
时尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
苔湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
中苔湾生活网,http://58.99.33.16:1935/liveedge17/live_852_3.stream/chunklist.m3u8
中天娛樂台,http://50.7.220.74:8278/ctient/playlist.m3u8?ct=17874&tid=m6780c60bd34a13540795&tsum=06089e289a460b0685447b7656d550e3



世界杯,#genre#
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV1,http://39.134.115.221:8080/PLTV/88888910/224/3221225630/index.m3u8$华南
CCTV1,http://39.134.115.221:8080/PLTV/88888910/224/3221225642/index.m3u8$华南
CCTV1,http://39.134.115.221:8080/PLTV/88888910/224/3221225762/index.m3u8$华南
CCTV5,http://39.134.115.221:8080/PLTV/88888910/224/3221225633/index.m3u8$华南
CCTV5+,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8
CCTV5+,http://39.134.115.221:8080/PLTV/88888910/224/3221225649/index.m3u8$华南
CCTV5+,http://39.134.115.221:8080/PLTV/88888910/224/3221225706/index.m3u8$华南
CCTV16,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8
广东体育,http://121.51.249.19/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/index.m3u8
广东体育,http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8
五星体育,http://153.35.100.112/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
五星体育,http://119.188.123.28/tencent-upcloud-live.bestvcdn.com.cn:8080/live/program/live/ssty/4000000/mnf.m3u8
五星体育,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/ssty/4000000/mnf.m3u8
五星体育,http://14.205.73.133/keonline.shanghai.liveplay.qq.com/live/program/live/ssty/4000000/mnf.m3u8
咪咕体育①,http://39.135.134.67/000000001000/3000000001000028638/index.m3u8$黑龙江移动
咪咕体育②,http://39.135.134.67/000000001000/3000000001000031494/index.m3u8$黑龙江移动
咪咕体育③,http://39.135.134.67/000000001000/3000000001000026778/index.m3u8$黑龙江移动
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225622/index.m3u8
咪咕体育,http://39.135.134.67/000000001000/3000000001000028638/index.m3u8
RED BULL TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
DUBAI SPORTS,http://dmitnthvll.cdn.mangomolo.com/dubaisports/smil:dubaisports.smil/chunklist_b1600000.m3u8
半岛电视台,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
Abu Dhabi Sports ,http://admdn5.cdn.mangomolo.com/adsports2/smil:adsports2.stream.smil/chunklist_b4000000_t64MTA4MHA=.m3u8













Real 4K,#genre#
BRTV纪实科教8K,http://111.62.156.15/down.brtvcloud.com/brtv8kapptv/brtv8kapp8ktv.m3u8
4k,http://39.135.138.59:18890/PLTV/88888910/224/3221225786/index.m3u8
4k记录,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19262/index.m3u8
4K频道,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8

纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
纯享4k,http://39.135.138.58:18890/PLTV/88888888/224/3221225786/index.m3u8
纯享4k,http://39.135.138.58:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://39.135.138.59:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4k,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8 
纯享4k,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u84K
纯享4k,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
峨眉电影,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8

欢笑剧场4K,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场4K,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8 
李子柒4K,http://hls-ott-zhibo.wasu.tv/live/443/index.m3u8
连续剧4K,http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8
明珠台,http://27.36.62.163:9090/live/1351_4500.m3u8
欧洲体育4k,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19041/index.m3u8
苏州4K,http://1972762443.cloudvdn.com/a.m3u8?domain=liveshowbak2.kan0512.com&player=TsoAAKTAB9juCfgW&secondToken=secondToken%3Aquo0xZnAeUUm47BcklXb7ffCum8&streamid=ksz-norecord%3Aksz-norecord%2Fcsztv4k_4k&v3=1 
苏州4K,http://3740480834.cloudvdn.com/a.m3u8?domain=liveshowbak2.kan0512.com&player=wIgAANH1UieYTeIW&secondToken=secondToken%3AlDV9er1_pa4JZ7B_HTFDHqOPHaI&streamid=ksz-norecord%3Aksz-norecord%2Fcsztv4k_4k&v3=1 
苏州4K,http://3740480837.cloudvdn.com/a.m3u8?domain=liveshowbak2.kan0512.com&player=VooAANf18QP9F-QW&secondToken=secondToken%3AMc0mRObNpYc8gL7T_KxOb7N02NI&streamid=ksz-norecord%3Aksz-norecord%2Fcsztv4k_4k&v3=1 
苏州4K,http://3740480837.cloudvdn.com/a.m3u8?domain=liveshowbak2.kan0512.com&player=X7wAAPMizr_MF-gW&secondToken=secondToken%3A08GykFLGXy4k9xKOwtRpMVC8WOU&streamid=ksz-norecord%3Aksz-norecord%2Fcsztv4k_4k&v3=1 
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8 
苏州4K,http://liveshowbak2.kan0512.com/norecord/csztv4k_4k.m3u8 
体育台4k,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19163/index.m3u8
HBO2,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
SEMEYNYY 4k,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/18178/index.m3u8
SKY4k电影台1,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19123/index.m3u8
SKY4k电影台2,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19124/index.m3u8
SKY4k电影台3,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19126/index.m3u8
UZ 4k,http://mzimer.amazzin.pw/iptv/6FAKKTGGMV9P5S/18163/index.m3u8
Первый 4k,http://he11o.akadatel.com/iptv/DSVPF5Z9B55L4A/14141/index.m3u8

电影,#genre#
赌侠1990,https://txmov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzE0NTFfNDAzMDAxOTlfNjM2NTMxODUxMDBfMF8z_bF_Bdb9e531cd6e9c71bb366fe9c16429985.mp4

赌侠1999,https://txmov2.a.kwimgs.com/upic/2021/02/07/10/BMjAyMTAyMDcxMDEzMzZfNDAzMDAxOTlfNDM3MzM4MjMzMzBfMF8z_b_B4a59a2352495fc067341ccd71f7682b5.mp4

绝代双骄,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTI1NTZfNDAzMDAxOTlfNjM2NjgzNTczODVfMF8z_bF_Bc720676583ca56b0ef29756139ed2471.mp4

香江花月夜,https://txmov2.a.kwimgs.com/upic/2022/01/05/16/BMjAyMjAxMDUxNjM1MjFfNDAzMDAxOTlfNjQyNzIyMTI1NTlfMF8z_b_B9503a31cd0f1fe03b5ae8fb6047b582a.mp4
少年的你,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664829304921968_hlsb.m3u8?pkey=AAVwPrmXvqB2vN-849qyDZPnvdLtL3KlDHfZeFGIgVUjn9affdsvyK6EGY7qm8bFpZdpQOto9R4AJMDVkw3xke2lhod09aQAmvU2PzQxGWe5pNYz5IxGzJe7zIUOrixDzyk
武林外传 ,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDQ0NTlfNDAzMDAxOTlfNjM2NzgyNjQ2ODFfMF8z_b_B9d8e425d16140ae0f37139b7ee6b0a84.mp4
战狼,https://txmov2.a.kwimgs.com/upic/2020/12/11/12/BMjAyMDEyMTExMjM1NDRfNDAzMDAxOTlfNDA1MjQ4ODkyMDBfMF8z_b_B464feff0fc15f6544ad0783222e5409f.mp4
建党伟业,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTAzMzBfNDAzMDAxOTlfNjM2NjcyOTk4MTBfMF8z_b_B07c28e094dc566e52c8e35f1acaa30af.mp4
建国大业,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTA1MzlfNDAzMDAxOTlfNjM2Njc0MDAzNDRfMF8z_bF_Bea22e5faf449da965d3fdc48e21b4137.mp4
新天龙八部之天山童姥,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
全城通缉,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDUzMTlfNDAzMDAxOTlfNjM2Nzg2NjEwNDRfMF8z_b_Bf1c40824eac16988fd87f2df97b48e75.mp4
叶问：终极一战,https://txmov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTIwMDhfNDAzMDAxOTlfNjM2Nzk5NTA4NzlfMF8z_b_B4b2db998ef301a0e3651596a86fdf015.mp4
叶问,https://txmov2.a.kwimgs.com/upic/2020/12/14/17/BMjAyMDEyMTQxNzM1MzRfNDAzMDAxOTlfNDA3MDI0NzczMDJfMF8z_b_Bc617b3a6837c6897fc9155b08d0425a5.mp4
无耻神混,https://txmov2.a.kwimgs.com/bs3/video-hls/5209538933209942732_hlsb.m3u8?pkey=AAXDLFLfdH5F0v7MtrB0eKM5KOxjcQuhTzz2wo3cH0BpiLtCd6SftpO8Qmi62Z7aCbh4z2WvJlsUXW_oCNQIYA6cGsVbJRY8YLQG84OCtw8a5YbJLX0mcwkcm0Lac4UAMKk




青面修罗,https://hxf118.gzc.svp.tencent-cloud.com/0bc3gyaaqaaaaiaanc37w5rfanwdba3aacaa.f10002.mp4?
黑太阳731,https://hxf117.gzc.svp.tencent-cloud.com/0bf2eiaacaaamqampusge5qvaiwdaeraaaia.f10002.mp4?
时失2公里,https://hxf118.gzc.svp.tencent-cloud.com/0bc3naaagaaa5qakp3625bqva2gdanuaaaya.f10002.mp4?
国家宝藏,https://hxf119.gzc.svp.tencent-cloud.com/0bc3laamcaaauaapqslk75rvawgdyfmabqia.f10002.mp4?
唐顿庄园22022,https://hxf119.gzc.svp.tencent-cloud.com/0bc3xqalcaaaaqao6rtem5rvbpgdwg6abmia.f10002.mp4?
毛泽东的故事,https://cdn.zoubuting.com/20221108/IMTGbzvB/index.m3u8
我放纵情欲的夜晚,https://hxf119.gzc.svp.tencent-cloud.com/0bf2kmaauaaan4acvwpmqfqfau6dbjjqacqa.f10002.mp4?
杀手代号47,https://hxf119.gzc.svp.tencent-cloud.com/0bf2muaa2aaa7ealnnr4qnqvazodbvsqadia.f10002.mp4?
英雄本色粤语版,https://s1.zoubuting.com/20220620/OVWhMdsA//hls/index.m3u8
倚天屠龙记之魔教教主粤语版,https://v3.cdtlas.com/20211209/zImISlM9/1100kb/hls/index.m3u8?_=1656263151758
少林寺粤语版,https://s1.zoubuting.com/20220620/PT55uANg/hls/index.m3u8
电影猛片奥林匹斯的陷落,https://hxf1031.gzc.svp.tencent-cloud.com/0bf22aaakaaa4iak6jyvnfqfbugdaxiaabia.f10002.mp4
十二生肖完整版,https://hxf115.gzc.svp.tencent-cloud.com/0bf2giaacaaavuakmh5ffjqfamwdaezaaaia.f10002.mp4?
飞龙再生,https://hxf115.gzc.svp.tencent-cloud.com/0bf2syabeaaarqaioffmhfqfbfwdcklaaeqa.f10002.mp4?
我是谁高清完整版,https://hxf115.gzc.svp.tencent-cloud.com/0b78saaacaaa3iaae2ttufqvbegdagiaaaia.f10002.mp4?
警察故事3超级警察,https://hxf115.gzc.svp.tencent-cloud.com/0bf2v4g24aan34ackamd6rpv3l6dv2xq3lqa.f10002.mp4?
白金龙警察故事4简单任务,https://hxf115.gzc.svp.tencent-cloud.com/0bf2uuaa2aaabqanrlenorpfbjodbwsqadia.f10002.mp4?
复仇,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339284438461971_hlsb.m3u8?pkey=AAWQQgYuqAn-t8d0hbCgTJLzgNBtEa8Abgy7YencUlv7VAZrqV4qaSJIidTtRnesJmRrLQe6BuvsSiN81YoPM_BLpl2o607NLO5WLHWgezR-3BKLwOSLoipTZSGPR1CSOLQ
你好 李焕英,https://cache.tkys.tv/m3u8/314dc21da922ea8780f81d6c82b36295.m3u8
公众号https://cache.tkys.tv/m3u8/314dc21da922ea8780f81d6c82b36295.m3u8
放学 回家看电视https://hxf115.gzc.svp.tencent-cloud.com/0bc3duaacaaaaiahskvve5rfahodaeoqaaia.f10002.mp4?
多伦多来的男人,https://hxf115.gzc.svp.tencent-cloud.com/0bc3duaacaaaaiahskvve5rfahodaeoqaaia.f10002.mp4?
甜蜜杀机,https://txmov2.a.kwimgs.com/upic/2022/01/05/20/BMjAyMjAxMDUyMDAxMzBfNDAzMDAxOTlfNjQyODYzNTg0MzdfMF8z_b_B8f7810d3b3d3e85455dcd3ae71a0873e.mp4
消失的凶手,https://txmov2.a.kwimgs.com/upic/2022/01/05/18/BMjAyMjAxMDUxODU4NTNfNDAzMDAxOTlfNjQyODEzODQ3MjZfMF8z_b_Bddd861f86c50a6a0983440cab577ad46.mp4
长安道,https://txmov2.a.kwimgs.com/upic/2022/01/12/17/BMjAyMjAxMTIxNzI3NDhfNDAzMDAxOTlfNjQ3MzAwNTA2ODJfMF8z_b_Bd60c5c15b0cd9116107864139a79d03e.mp4

一线生机,https://hxf115.gzc.svp.tencent-cloud.com/0bc3suaboaaa4aafv44kdrqvbfodc6kqafya.f10002.mp4?
地狱尖兵,https://hxf1022.gzc.svp.tencent-cloud.com/0b2evuaguaaatuaojzkmibrvblodnkwqa2qa.f10002.mp4?
喜剧明星,https://s1.zoubuting.com/20220621/opwOk4h4/index.m3u8
杀戮都市2,https://vip.lz-cdn2.com/20220425/4423_243ad5a4/1200k/hls/index.m3u8
宇宙追辑令,https://wolongzywcdn2.com:65/QiHXJS2v/index.m3u8
新精武门:武魂,https://vip.lz-cdn1.com/20220318/282_6776ba05/index.m3u8
唐人街探案3,https://cdn.zoubuting.com/20210625/YAsZuFuS/1200kb/hls/index.m3u8
CHC动作电影,http://111.20.33.93/PLTV/88888893/224/3221226465/index.m3u8
CHC高清电影,http://111.20.33.93/TVOD/88888893/224/3221226463/index.m3u8
CHC家庭影院,http://111.20.33.93/PLTV/88888893/224/3221226462/index.m3u8
初吻1,https://hxf1025.gzc.svp.tencent-cloud.com/0bc3syaamaaaoaaeg5a7tzrvbfwda2laabqa.f10002.mp4?
初吻2,https://hxf1025.gzc.svp.tencent-cloud.com/0bc3nyaamaaa4aaeuhi7sfrva3wdazxaabqa.f10002.mp4?
的士飙花,https://hxf1025.gzc.svp.tencent-cloud.com/0bc3eaaamaaajaadekq7tjrvaigdayqaabqa.f10002.mp4?
公.众号:,https://cache.tkys.tv/m3u8/314dc21da922ea8780f81d6c82b36295.m3u8
放学回家看电.视,https://hxf115.gzc.svp.tencent-cloud.com/0bc3duaacaaaaiahskvve5rfahodaeoqaaia.f10002.mp4?
最可爱的人,https://pps.sd-play.com/20211118/hxWztygq/index.m3u8
忠烈杨家将,https://pps.sd-play.com/20220113/tbba6X5b/index.m3u8
剿匪女使樊梨花,https://baidu.sd-play.com/20221024/2b5IxTOF/index.m3u8

综艺,#genre#
李子柒,http://hls-ott-zhibo.wasu.tv/live/443/index.m3u8
连续剧,http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8
非遗美食,http://hls-ott-zhibo.wasu.tv/live/181/index.m3u8
英雄联盟,http://hls-ott-zhibo.wasu.tv/live/461/index.m3u8

今晚80后脱口秀,http://bp-caster.bestv.com.cn/462/1/video.m3u8
女人购物,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8
摆脱恐惧,https://nhls.mcloud.139.com/hls/KH3cb5a024bc2a78786e1eb29f7c4243ad/playlist.m3u8?ci=100yc24O141703920220301110921uw6#https://nhls.mcloud.139.com/hls/KH4812be37be3aa1b9d79b5febc879aa91/playlist.m3u8?ci=100yc24O141703920220321201415f82#https://nhls.mcloud.139.com/hls/KH4812be37be3aa1b9d79b5febc879aa91/single/video/0/352/index.m3u8

网游,#genre#
永劫无间,http://tc-tct.douyucdn2.cn/dyliveflv1a/9662891rlaeIAP3A_2000.flv?wsAuth=07d3125e1ec93068330e14be22a09454&token=cpn-androidmpro-0-9662891-7de7dc707e1a51dddb241f8ecad4f36806d04b45752cbbd8&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
暴雪游戏,http://tc-tct.douyucdn2.cn/dyliveflv1/525207rUBsWpKrbH_2000p.flv?wsAuth=8302e2f1a5216afd9e239293282a41ed&token=cpn-androidmpro-0-525207-6d6087ff47bebf4b213159cd00ad5761b3259a94ff92c229&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
CF,http://tc-tct.douyucdn2.cn/dyliveflv1/8997983rfQVBolEH_2000.flv?wsAuth=45ff03b1818ce6398a5a34e698a46dba&token=cpn-androidmpro-0-8997983-7e94709e7ed13246a49ff67d2e1ad304de33db931322270e&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1

和平精英官方赛事,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=03cf5935477932d23e1100fed3ba5802&token=cpn-androidmpro-0-999-d32d75306aab2a79b0b7844323c89b51539b82b0dc6a561f&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1

CF手游,http://tc-tct.douyucdn2.cn/dyliveflv1/868191rjy69PsEAz_2000.flv?wsAuth=63d571126613feca6067da321aaf2df2&token=cpn-androidmpro-0-868191-846aacab1859214c037e4d0c263121580403540feea39901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
QQ飞车手游官方直播间,http://tc-tct.douyucdn2.cn/dyliveflv1a/5040227raXQRnvWY_2000.flv?wsAuth=9ba9085d02652835d248c7b9b761066e&token=cpn-androidmpro-0-5040227-432528579fe9471273794b229e31c55926f10a9005bcf7be&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
跑跑卡丁车官方竞速版,http://tc-tct.douyucdn2.cn/dyliveflv1a/6672862r90xSwiRP_2000.flv?wsAuth=1c2c516dd80b1193241687841f128073&token=cpn-androidmpro-0-6672862-ee6297daa5d07f3494aad175947a679df4184f7934380258&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
